# T:25.07633, M:0.1, L:1.0, n=1.0, K=1E6, dH=-2E4 cal/mol	
-19796.42643	0.5
-19778.28752	1
-19750.31809	1
-19716.87889	1
-19676.69513	1
-19628.06258	1
-19568.6658	1
-19495.30302	1
-19403.46091	1
-19286.64345	1
-19135.29101	1
-18935.0083	1
-18663.62901	1
-18286.38626	1
-17748.33996	1
-16964.31162	1
-15812.69169	1
-14158.41096	1
-11954.00251	1
-9401.80338	1
-6944.19498	1
-4954.89244	1
-3522.86593	1
-2545.97067	1
-1885.76058	1
-1433.37361	1
-1116.1079	1
-887.8297	1
-719.43763	1
-592.33259	1
-494.37964	1
-417.47733	1
-356.0916	1
-306.35872	1
-265.5258	1
-231.59448	1
-203.08904	1
-178.9026	1
-158.19298	1
-140.31099	1
